isbn;title;author_name;description;publish_date;cover_image_url
9789750826924;Fikirler Tarihi - Ateşten Freud'a;Peter Watson ;"Peter Watson’ın muazzam araştırmasının ürünü olan Fikirler Tarihi insanlık tarihinin, insanın yaratıcılığının kapsamlı bir dökümü.
İki milyon yıl önce çakmaktaşı baltanın icadıyla başlayan bu tarihte, imparatorların ve kralların, bakanların ve generallerin değil, insanlığın uzun koşusunun mihenk taşları olan fikirlerin hikayeleri anlatılıyor. İlk diller, ilk sözcükler, tanrılar, kurbanlar, takvim, zaman, sanat, para, yazı ve ekonomi, mucitler, filozoflar, müzisyenler, dini liderler, şairler, yazarların hayat hikayelerinden damıtılarak okura sunuluyor.
Geleneksel tarihe bir alternatif olarak yazılan bu kitap, kralların, savaşların, fetihlerin ve antlaşmaların tarihini değil, tarihe kaydedilmiş bütün büyük olayların arkasındaki düşünce süreçlerini, bu süreçlerin ürünleri olan fikirlerin ve buluşların tarihini sunan bir başucu kaynağı. Beş ana başlık altında sunulan kitabın amacı, yazarının ifadesiyle “geçmişte ya da halen yaşayıp düşündüklerimiz üzerinde uzun vadeli bir etkisi olan fikirleri ve buluşları belirleyip irdelemek.”
Kendimizi ve içinde yaşadığımız dünyayı anlamak yolunda bir ilk adım olan Fikirler Tarihi, yola devam etmek isteyenlere zengin kaynakçasıyla da yardımcı oluyor.";16.08.2023;https://www.yapikrediyayinlari.com.tr/dosyalar/2020/02/fikirler-tarihi_2.bsk-8027.jpg
9789750848995;Fil Kazası;Şiir Erkök Yılmaz ;"Şiir Erkök Yılmaz’dan yepyeni öyküler: Fil Kazası
 
Yazarın toplu öyküler kitabı Eşekarısı’ndan on yıl sonra yayımlanan kitapta dokuz öykü yer alıyor.
Şiir Erkök Yılmaz, bu kitabında da sıra dışı bakış açısını ve sinematografik anlatımını sürdürüyor. Hayatın buhar olup uçan ve katılaşıp kalan yanlarına aynı ustalıkla eğiliyor. İroni gerçekliğin içine ustalıkla yerleşiyor, köpüğü üstünde olaylar ustalıkla öyküye taşınıyor ve sinema perdesine sözcüklerin ışığı düşüyor. Fil Kazası’nda bir araya gelen öykülerin başını, gerçekten de film gibi iki öykü, “1 Mayıs” ve “Koku” çekiyor.
 
Somut olayların içindeki gerçeküstü izleri araştıran, insanın özüne dokunmayı başaran, son derece özgün, canlı, incelikli, derinlikli bir yazarın ustalık verimi Fil Kazası.";19.02.2021;https://www.yapikrediyayinlari.com.tr/dosyalar/2021/02/fil-kazasi.jpg
9789750862960;Filiz Hiç Üzülmesin - Sabahattin Ali’nin Objektifinden, Kızı Filiz’in Gözünden Bir Yaşam Öyküsü;Filiz Ali ;"“... üzülecek bir şey yok. Her şey düzelir, hele Filiz hiç üzülmesin.”
 
Filiz Ali’nin anılarını, babasının eserleri ve mektuplarıyla harmanlayarak kitaplaştırdığı “Filiz Hiç Üzülmesin”, sadece bir hayata odaklanmakla kalmıyor, Sabahattin Ali’nin usta fotoğrafçılığına da tanıklık ediyor.
 
Sabahattin Ali’nin Istıranca Dağları’nda öldürülmeden çok önce, kehanette bulunur gibi kendi sonunu yazdığı dizeleriyle biten “Filiz Hiç Üzülmesin”, edebiyatımızın efsanevi yazarını yattığı yerde de selamlıyor...
 
“Bir gün kadrim bilinirse
İsmim ağza alınırsa
Yerim soran bulunursa
Benim meskenim dağlardır.”";7.06.2024;https://www.yapikrediyayinlari.com.tr/dosyalar/2024/05/filiz-hic-uzulmesin_karton-kap.jpg
9789750851865;Flaubert’in Bir Sonbaharı;Alexandre Postel ;"Mösyö Flaubert 1875 yılında, 53 yaşındayken, hayatını ele geçiren melankoli ve ölme isteğinden bir nebze olsun uzaklaşmak amacıyla iki aylığına bilim adamı dostu Pouchet’nin yaşadığı Concarneau’nun yolunu tutar...
 
Alexandre Postel Flaubert’in Bir Sonbaharı’nda yazarın içine düştüğü maddi sıkıntıların, sağlık sorunlarının, yaşadığı uyumsuzluğun, hayal kırıklıklarının ve yazma
arzusundaki tıkanmanın izinde Concarneau’da geçirdiği sonbahar günlerinin pastoral bir resmini yapıyor: Martılar, kabuk değiştiren ıstakozlar, sardalya sürüleri, teşrih edilen kedibalıkları, pansiyondaki genç hizmetçi kız, döneme damga vuran bilimsel fikirler, akşam vakti pencereden izlenen sokağın görüntüleri ve Konuksever Aziz Julien Efsanesi’nin doğum sancıları.";14.01.2022;https://www.yapikrediyayinlari.com.tr/dosyalar/2022/01/flaubertinbirsonbahari.jpg
9789750847417;Ferahlık Anına Övgü;Ömer Fikret Oyal;"“İmkânsızlıkta ısrar başlangıçta romantik görünse de zamanla acınacak bir şey haline geliverir.”
 
Ferahlık Ânına Övgü, içlerindeki çaresiz ve suçlu hisseden çocukla baş edemeyen ve bu dünyada kendilerine basacak bir zemin bulamayan iki yetişkin adamın bir tekkede yollarının kesişme hikâyesini ironik ve çarpıcı bir dille anlatıyor. Tamer Rönesans hayranı, kendini bir türlü istediği gibi var edememiş bir ressamdır. Geçim sıkıntısı çektiği günlerde Mukayeseli Tasavvuf İncelemeleri Vakfı’nın tezyinat işlerini alınca kendini bir anda şeyhin huzurunda buluverir. Ayrıca orada tanıştığı, dergâhın birkaç yıllık müridi doktor Kerem’le ayakları aslında uzak bir geçmişe de basmaktadır. Ama ayaklarımızı hissetmiyorsak, nereye bastığımızın ne önemi var ki?
 
“Kimi zaman belirsiz karşılaşmaların kaderin işi olduğu söylenir. Öte yandan nerede kaderden ve insan özgürlüğünden konuşuluyorsa orada şeytanın zillerini şıngırdatarak, ayaklarını ardı ardına asfalta vurarak zıpladığı da söylenir.”
 
Ömer F. Oyal insan nefsinin zalimliğini, kendini değiştirmenin gayret, çırpınış ve dalgalanma içinde, tek başına gerçekleştiğini anlattığı bu romanında özgürlük ve sorumluluk sorunlarını irdelerken, kime yazıldığı belli olmayan mektuplar gibi, hepimizin kucağına cevapsız, lezzeti buruk sorular bırakıyor.";18.08.2020;https://www.yapikrediyayinlari.com.tr/dosyalar/2020/08/ferahlik-anina-ovgu.jpg
9789753639071;Evsahipleri;Füruzan;"Farklı bir coğrafyada yazarın duruşu, farklı bir topluma ve kültürüne ilişkin eleştirileri, onun söylemini de belirler. Füruzan, ""evsahibi"" Almanlara baktığı bu kitabında, keskin gözlemleri ve incelikli anlatımıyla karşılıyor okuru. Üstelik Heinrich Böll, Günter Grass ve Martin Walser gibi Alman edebiyatının ustalarıyla yaptığı söyleşilerle okura bir pencere daha açıyor.";28.03.2022;https://www.yapikrediyayinlari.com.tr/dosyalar/2017/03/evsahipleri.jpg
9789750843174;Evsiz Bir Adamın Güncesi;Marc Auge ;"Etnolog yazar Marc Augé’den etnik-kurmaca olarak nitelendirdiği samimi bir anlatı: Evsiz Bir Adamın Güncesi.
 
Emekli olduktan sonra evini boşaltıp eşyalarını satarak arabasında yaşamaya başlayan bir adamın yerleşik düzenden, kök salmaktan ve bir yere bağlanmaktan uzak durmaya çalışmasının hikâyesi. Arka planda Paris sokakları, ucuz oteller, kalabalığın uğultusu ve her şeye rağmen yerleşik duygular.
 
‘Her zaman kaçmayı düşledim. Bu düş, gecelerimin sürekli tekrar eden bir sahnesi oldu. Senaryo hiçbir zaman tam olarak aynı olmasa da her defasında kendimi mucizevi bir şekilde varlığımın farkına varmamış düşmanlarca çevrelenmiş bir halde buluyordum. Bu rüyalar, iki farklı sonla kendini tekrar edip duruyordu: Ya ben kendimi gizleme gayretiyle seyirterek oradan ayrılıyordum ya da paçalarım tutuşarak tam bir panik halinde, son hızla kaçıyordum. Aynı rüyada birinden ötekine geçtiğim de oluyordu. Öyle ki, tam sessizce kaçacakken biri beni fark edip eliyle işaret ediyor, ben de çılgın kalabalığa karışıp gözden kayboluyordum.";22.10.2019;https://www.yapikrediyayinlari.com.tr/dosyalar/2018/09/evsiz_bir_adamin_gunecsi.jpg
9789750846830;Eylül;Mehmet Rauf;"Mehmet Rauf, modern Türk romanının köklerinin oluştuğu Servet-i Fünûn döneminde dilinin sadeliğiyle öne çıkmış yazarlardandır. Ustası Halit Ziya’nın izinden giderek kaleme aldığı, edebiyatımızda “ilk psikolojik roman” kabul edilen Eylül ’de platonik bir yasak aşkın kahramanları Necib ile Suad’ın tutkularını, çalkantılı iç dünyalarını anlatır.
Eylül, günümüz okuru için, yalılarda, köşklerde yaşamış Batılılaşma etkisindeki İstanbulluların aile yapısı; kadınların duygu dünyası; müzik, yeme içme, giyim kuşam, eğlence kültürü gibi gündelik yaşam odaklı da okunabilecek klasik bir roman.
 
“Ben seni ne kadar sevdiğimi başka kadınları gördüğüm zaman anlıyorum. Bazen rast gelip hatta senden güzel bulduğum kadınlara bakıyorum da kendi kendime hiçbirisini senin kadar, senin gibi sevemeyeceğime yemin ediyorum. Sende bir şey var, öyle bir şey ki hiçbirinde rast gelmiyorum... Öyle bir şey ki işte bütün endişelerim senin yanında mahvoluyor.”";28.03.2022;https://www.yapikrediyayinlari.com.tr/dosyalar/2020/02/eylul_mehmet-rauf_500.jpg
9789750842719;Fantastik Canavarlar Nelerdir, Nerede Bulunurlar?;Newt Scamander;"Hogwarts Cadılık ve Büyücülük Okulu ders kitaplarından Fantastik Canavarlar Nelerdir, Nerede Bulunurlar? ilk kez yayımlanmasından itibaren büyücüler dünyasının sihirli yaratıklarını tanımak için olmazsa olmaz rehberlerden biri oldu.
Bu yeni genişletilmiş baskı ünlü Büyüzoolog Newt Scamander’ın 1920’de New York’ta Uluslararası Büyücülük Sırları Tüzüğü’nün ciddi şekilde ihlaline ilişkin meydana gelen olaylara ışık tutacak önsözünü içeriyor, üstelik daha önce hiçbir kitapta yer almayan Kuzey Amerika kıtasına özgü altı yeni canavarla birlikte.
“Bu kitabın satışından elde edilecek kazanç Comic Relief’e ve J.K. Rowling’in uluslararası hayır kurumu Lumos’a gidecek, bu da bir büyücünün gücünün çok ötesinde bir sihir yapacakları anlamına geliyor. Bu, elinizi cebinize atmak için yeterli bir neden değilse, tek dileğim, bir gün bir Mantikor’un saldırısına uğradığınızda yoldan geçen büyücülerin sizden daha hayırseverce davranmasıdır.” - Albus Dumbledore
“Bir Fantastik Canavarlar kitabı olmaksızın, hiçbir büyücü evi, tam bir büyücü evi sayılmaz.” - Albus Dumbledore";2.08.2019;https://www.yapikrediyayinlari.com.tr/dosyalar/2018/07/HP_Fantastik-Canavarlar_kucuk_sert-kapak.jpg
9789750843754;Fantastik Canavarlar Nelerdir, Nerede Bulunurlar?;J. K. Rowling;"Yıl 1926, New York...
Bir avuç insan... ve yaratık... birçoklarının kaderini belirleyecektir. Büyüzoolog Newt Scamander şehre yeni gelmiştir ve fazla kalmaya niyeti yoktur. Fakat Newt’ın sihirli valizi başkasınınkiyle karışıp fantastik canavarlarının bazıları kaçınca, ortalık iyiden iyiye karışır.
Dünyanın her yerinde sevilen ve çok satan Harry Potter kitaplarının yazarı J.K. Rowling, Newt Scamander’ın yazdığı özgün Hogwarts ders kitaplarından Fantastik Canavarlar Nelerdir, Nerede Bulunurlar?’dan ilham alarak ilk senaryosunu yazdı. J.K. Rowling’in parlak hayal gücünün hayranları onun ortaya koyduğu mizah yeteneğini, yarattığı sihirli evrenin inanılmaz imgelemini ve her türden kişiye (asaları olsun ya da olmasın) duyduğu derin sempatiyi ve anlayışı her sayfada tanıyacaklar.
Bu macera dolu, destansı hikâye nefesinizi kesecek.";12.04.2019;https://www.yapikrediyayinlari.com.tr/dosyalar/2018/11/fantastik-canavarlar_orijinal-senaryo.jpg
9789750845949;Fantastik Canavarlar: Grindelwald’ın Suçları;J. K. Rowling;"Güçlü karanlık büyücü Gellert Grindelwald, Newt Scamander’ın yardımıyla New York’ta yakalanmıştı. Ama Grindelwald dediğini yaparak kaçar ve destekçilerini bir araya getirmek için yola koyulur; bunların pek çoğu Grindelwald’ın gerçek planlarından habersizdir, Grindelwald’ın asıl niyeti büyüdışı varlıklar üzerinde hâkimiyet kurmak için safkan büyücüleri başkaldırmaya teşvik etmektir. Albus Dumbledore, Grindelwald’ın planlarına engel olmak için eski Hogwarts öğrencilerinden biri olan Newt Scamander’ı görevlendirir, Newt karşısına çıkabilecek tehlikelerin farkında olmaksızın ona yardım etmeyi bir kez daha kabul eder. Büyücüler dünyası gitgide bölünürken, en sahici arkadaşlar arasında ve aile içinde bile sevgiyle sadakat sınanacak ve herkes tarafını seçecektir.
Fantastik Canavarlar: Grindelwald’ın Suçları uluslarası çoksatan Harry Potter kitaplarının yazarı J.K. Rowling’in yazdığı, beş filmden oluşacak bir film serisinin ikinci filminin senaryosudur. Fantastik Canavarlar Nelerdir, Nerede Bulunurlar?’da yaşananlardan birkaç ay sonra 1927 yılında New York’tan Londra’ya, Paris’e, hatta Hogwarts’a taşınan bu gizemli ve sihirli hikâye, büyücüler dünyasında olağanüstü yeni bir bölümü ortaya seriyor.";7.04.2022;https://www.yapikrediyayinlari.com.tr/dosyalar/2019/10/FC_grindelwald_TR.jpg
9789750835322;Fazilet Eczanesi;Haldun Taner ;"Haldun Taner’in, “Eczanenin Akşam Müşterileri” (1952) adlı öyküsünden yola çıkarak yazdığı Fazilet Eczanesi, çok katmanlı sosyo-kültürel özellikleriyle, dik başlı ama insancıl Saadettin Bey ve çevresindeki renkli kişileriyle tiyatromuzun klasiklerinden.
HALDUN TANER: “Eczane bir bakıma sade bir ilaç laboratuvarı değil, bir insan laboratuvarıdır da. Oraya iki ayaklı ne konular gelir gider. Eczane bir mikrokozmostur. Bir yaşam dilimi yansıtmak istemiştim bu oyunda. Bizim insancıklarımızla örülü bir yaşam kesiti. Onların bütün kusur ve meziyetleri ile, doğru yanlış bütün koşullanmaları ile, sevinçleri, dertleri, sevgileri, kinleri, şakaları, tutkuları, duygusallıkları ve kalender felsefeleri ile... Sahneye, daha doğrusu eczaneye girip çıkan yirmi yedi insan göreceksiniz.”
AYŞEGÜL YÜKSEL: “Fazilet Eczanesi, 1950’ler Türkiyesi’nde yaşanan toplumsal ve ekonomik geçiş döneminin içerdiği eski ve yeni değer dizgelerini yan yana ve tüm çelişkileri içinde verir... Saadettin’in eczanesiyle simgelenen ‘eski düzen’in kaçınılmaz yıkılışı da oyunun dokusuna aşama aşama sindirilmiştir.”";18.01.2019;https://www.yapikrediyayinlari.com.tr/dosyalar/2017/03/e41652cf-ea8a-488e-9269-1de9609f0df5.jpg
9789750851865;Flaubert’in Bir Sonbaharı;Alexandre Postel ;"Mösyö Flaubert 1875 yılında, 53 yaşındayken, hayatını ele geçiren melankoli ve ölme isteğinden bir nebze olsun uzaklaşmak amacıyla iki aylığına bilim adamı dostu Pouchet’nin yaşadığı Concarneau’nun yolunu tutar...
 
Alexandre Postel Flaubert’in Bir Sonbaharı’nda yazarın içine düştüğü maddi sıkıntıların, sağlık sorunlarının, yaşadığı uyumsuzluğun, hayal kırıklıklarının ve yazma
arzusundaki tıkanmanın izinde Concarneau’da geçirdiği sonbahar günlerinin pastoral bir resmini yapıyor: Martılar, kabuk değiştiren ıstakozlar, sardalya sürüleri, teşrih edilen kedibalıkları, pansiyondaki genç hizmetçi kız, döneme damga vuran bilimsel fikirler, akşam vakti pencereden izlenen sokağın görüntüleri ve Konuksever Aziz Julien Efsanesi’nin doğum sancıları.";14.01.2022;https://www.yapikrediyayinlari.com.tr/dosyalar/2022/01/flaubertinbirsonbahari.jpg
9789750806896;Ford Mach I;Sevim Burak ;"Sevim Burak, Yanık Saraylar, Afrika Dansı, Sahibinin Sesi, Everest My Lord, Palyaço Ruşen ile edebiyatımızda ayrıksı bir öykücü ve oyun yazarı olarak yerini aldı.

1983 yılında öldüğünde, üzerinde uzun yıllar çalıştığı ve hayatının projesi, son gençlik aşkı olarak nitelediği kitabı Ford Mach I'i ardında tamamlanmamış olarak bıraktı.

Ford Mach I ölümcül, imha edici bir aşkın öyküsüdür. Üzerimize adım adım yürüyen toplumsal yabancılaşmaya ve işgal hareketine ayak diremenin yolunu, düşmanı ilan ettiği değerleri simgeleyen bir otomobille kendini özdeşleştirmede bulan bir kadının öyküsü. Bir özkıyım öyküsü.";15.02.2019;https://www.yapikrediyayinlari.com.tr/dosyalar/2017/03/Ford-Mach-son-kap-1.jpg
9789750851124;Frankenstein ya da Modern Prometheus;Mary Shelley ;"FRANKENSTEİN ya da Modern Prometheus, insanın ulaşabileceği bilginin sınırlarını zorlayan hırslı doğabilimci Victor Frankenstein’ın ve can verdiği yaratığın yüce hayaller, pişmanlık ve nefretle dolu hikâyesidir. Frankenstein’ın yaşadıklarını kendi ağzından dinleyen İngiliz kâşif Robert Walton’ın mektupları aracılığıyla okura ulaşan ama Frankenstein’ın isimsiz yaratığı dahil tüm önemli kişilerin söz aldığı anlatı kırdan kente, dağlardan denizlere farklı mekânları katettikçe ve başlangıç noktası olan İsviçre’den çeşitli Avrupa ülkelerine, oradan da Kuzey Kutup Bölgesi’ne uzandıkça Frankenstein ile yaratığının hikâyesi de mitlere özgü bir büyüleyiciliğe kavuşur.
Mary Shelley’nin klasik romanı Frankenstein’ın yazılma hikâyesi, romanın kendisi gibi edebiyat tarihindeki yerini almıştır. Genç Mary Shelley ile şair Percy Bysshe Shelley, 1816 yazını beraber geçirmek üzere Lord Byron ve John William Polidori ile Cenevre’de bir araya gelirler; yağışlı geçen, bu yüzden de arkadaşların ateşin başında Alman hayalet hikâyeleri okuyarak geçirdikleri günlerden birinde Lord Byron herkesin bir hayalet hikâyesi yazmasını önerir. Mary Shelley o günlerde bir öykü olarak yazmaya başladığı metni daha sonra genişletecek ve 1818 yılında Frankenstein ya da Modern Prometheus adıyla, roman olarak, ama kendi adını kullanmadan yayımlayacaktır. Romanın 1823 ve 1831 yıllarında bu kez yazarın adıyla yayımlanan edisyonları kimi değişiklikler içerse de çevirisini sunduğumuz 1818 baskısı bugün standart edisyon olarak kabul edilmektedir.
Yayımlanmasının üstünden iki yüzyılı aşkın süre geçmesine rağmen Frankenstein tazeliğini bugün de koruyor, insana ve dünyadaki yerine dair gündeme getirdiği soruların derinliği ve rahatsız ediciliğiyle şaşırtmaya, ürpertmeye devam ediyor.";29.04.2022;https://www.yapikrediyayinlari.com.tr/dosyalar/2021/09/frankesteinyadamodernprometheus.jpg
